Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
00827_00002.ppm,100,72,8,6,91,65,46
00828_00000.ppm,160,73,13,6,146,67,46
00828_00001.ppm,82,30,7,5,75,25,46
00828_00002.ppm,178,87,15,7,162,79,46
00850_00000.ppm,81,59,7,5,74,53,46
00850_00001.ppm,72,48,6,5,65,43,46
00850_00002.ppm,75,51,6,5,68,45,46
00851_00000.ppm,115,88,10,7,105,80,46
01021_00000.ppm,115,88,10,7,105,80,46
01021_00001.ppm,116,86,10,7,105,79,46
01021_00002.ppm,119,84,10,7,109,77,46
01022_00000.ppm,118,82,10,7,108,74,46
01022_00001.ppm,118,84,10,7,108,76,46
01116_00000.ppm,76,54,6,5,69,48,46
01116_00001.ppm,82,57,7,5,74,52,46
01116_00002.ppm,79,56,7,5,72,50,46
01628_00000.ppm,115,91,10,8,105,82,46
01628_00001.ppm,112,70,9,6,103,64,46
01628_00002.ppm,118,74,10,6,107,67,46
00010_00000.ppm,105,73,9,6,96,66,47
00010_00001.ppm,108,84,9,7,98,77,47
00010_00002.ppm,107,71,9,6,98,64,47
00011_00000.ppm,106,74,9,6,96,68,47
00011_00001.ppm,105,74,9,6,96,68,47
00011_00002.ppm,107,70,9,6,97,63,47
00041_00000.ppm,195,140,16,12,179,128,47
00041_00001.ppm,130,84,11,7,119,76,47
00041_00002.ppm,97,62,8,5,88,56,47
00043_00000.ppm,158,115,13,10,145,105,47
00043_00001.ppm,121,81,10,7,110,73,47
00043_00002.ppm,96,62,8,5,87,56,47
00054_00000.ppm,129,73,11,6,117,66,47
00054_00001.ppm,119,41,10,5,109,35,47
00054_00002.ppm,84,58,7,5,76,52,47
00062_00000.ppm,242,168,20,14,221,154,47
00062_00001.ppm,175,119,15,10,160,108,47
00062_00002.ppm,129,84,11,7,117,76,47
00080_00000.ppm,117,76,10,6,107,69,47
00080_00001.ppm,96,61,8,5,87,56,47
00080_00002.ppm,229,94,19,8,209,86,47
00083_00000.ppm,104,63,9,5,94,58,47
00083_00001.ppm,122,75,10,6,111,69,47
00083_00002.ppm,266,108,22,9,243,99,47
00175_00000.ppm,98,69,8,6,90,63,47
00175_00001.ppm,122,87,10,7,112,79,47
00175_00002.ppm,165,127,14,11,151,115,47
00177_00000.ppm,264,193,22,16,241,177,47
00177_00001.ppm,172,118,14,10,157,108,47
00177_00002.ppm,131,85,11,7,119,78,47
00185_00000.ppm,154,107,13,9,140,97,47
00185_00001.ppm,193,141,16,12,176,128,47
00185_00002.ppm,107,72,9,6,98,65,47
00450_00000.ppm,215,163,18,14,197,148,47
00450_00001.ppm,103,72,9,6,94,65,47
00450_00002.ppm,70,49,6,5,64,43,47
00457_00000.ppm,325,244,27,20,297,223,47
00457_00001.ppm,321,218,27,18,293,199,47
00457_00002.ppm,321,213,27,18,293,194,47
00458_00000.ppm,141,106,12,9,129,97,47
00458_00001.ppm,96,67,8,6,88,60,47
00458_00002.ppm,74,53,6,5,67,47,47
00482_00000.ppm,57,43,5,5,52,37,47
00482_00001.ppm,82,58,7,5,74,52,47
00482_00002.ppm,135,100,11,8,124,91,47
00485_00000.ppm,56,42,5,5,50,36,47
00485_00001.ppm,80,56,7,5,73,50,47
00485_00002.ppm,182,120,15,10,167,110,47
00486_00000.ppm,153,111,13,9,140,101,47
00486_00001.ppm,96,64,8,5,87,58,47
00486_00002.ppm,69,48,6,5,63,43,47
00487_00000.ppm,201,135,17,11,184,124,47
00487_00001.ppm,108,69,9,6,98,63,47
00487_00002.ppm,72,50,6,5,66,45,47
00491_00000.ppm,68,48,6,5,62,43,47
00491_00001.ppm,94,67,8,6,86,61,47
00491_00002.ppm,154,118,13,10,140,107,47
00492_00000.ppm,60,44,5,5,54,38,47
00492_00001.ppm,87,59,7,5,80,54,47
00492_00002.ppm,163,116,14,10,148,106,47
00493_00000.ppm,124,93,10,8,114,85,47
00493_00001.ppm,79,56,7,5,71,51,47
00493_00002.ppm,64,49,5,5,59,43,47
00495_00000.ppm,154,109,13,9,140,99,47
00495_00001.ppm,142,98,12,8,130,90,47
00495_00002.ppm,103,69,9,6,93,63,47
00496_00000.ppm,100,71,8,6,92,64,47
00496_00001.ppm,84,58,7,5,76,53,47
00496_00002.ppm,127,88,11,7,115,80,47
00498_00000.ppm,120,73,10,6,110,66,47
00498_00001.ppm,97,60,8,5,88,54,47
00498_00002.ppm,165,96,14,8,151,88,47
00804_00000.ppm,91,62,8,5,82,57,47
00804_00001.ppm,88,68,7,6,80,62,47
00804_00002.ppm,87,61,7,5,80,55,47
00815_00000.ppm,128,69,11,6,117,63,47
00815_00001.ppm,122,68,10,6,111,61,47
00815_00002.ppm,154,82,13,7,141,74,47
01307_00000.ppm,76,55,6,5,70,50,47
01307_00001.ppm,92,72,8,6,84,65,47
01307_00002.ppm,156,104,13,9,143,95,47
01314_00000.ppm,183,98,15,8,167,90,47
01314_00001.ppm,69,54,6,5,62,49,47
01314_00002.ppm,74,61,6,5,68,55,47
01321_00000.ppm,220,164,18,14,202,149,47
01321_00001.ppm,156,109,13,9,142,99,47
01321_00002.ppm,124,88,10,7,114,80,47
01322_00000.ppm,98,49,8,5,90,43,47
01322_00001.ppm,115,95,10,8,105,87,47
01322_00002.ppm,100,68,8,6,91,62,47
01325_00000.ppm,85,67,7,6,77,60,47
01325_00001.ppm,64,49,5,5,58,44,47
01325_00002.ppm,71,55,6,5,65,50,47
01332_00000.ppm,275,105,23,9,252,96,47
01332_00001.ppm,266,147,22,12,244,134,47
01338_00000.ppm,75,55,6,5,68,50,47
01338_00001.ppm,67,50,6,5,60,44,47
01338_00002.ppm,60,44,5,5,55,38,47
01340_00000.ppm,164,74,14,6,150,67,47
01340_00001.ppm,69,54,6,5,63,48,47
01340_00002.ppm,60,48,5,5,54,42,47
01341_00000.ppm,59,44,5,5,53,38,47
01341_00001.ppm,163,88,14,7,148,81,47
01341_00002.ppm,68,51,6,5,61,46,47
01358_00000_47.ppm,271,112,23,9,248,103,47
01358_00001_47.ppm,85,68,7,6,78,62,47
01358_00002_47.ppm,73,52,6,5,67,46,47
01359_00000.ppm,72,32,6,5,65,27,47
01359_00001.ppm,86,42,7,5,79,37,47
01362_00000.ppm,108,84,9,7,99,76,47
01362_00001.ppm,103,50,9,5,93,44,47
01362_00002.ppm,103,56,9,5,94,50,47
01366_00000_47.ppm,93,61,8,5,84,55,47
01366_00001_47.ppm,107,71,9,6,97,65,47
01366_00002_47.ppm,224,82,19,7,204,75,47
01379_00000.ppm,56,43,5,5,51,38,47
01379_00001.ppm,54,39,5,5,49,34,47
01379_00002.ppm,51,40,5,5,46,35,47
01410_00000.ppm,64,47,5,5,59,41,47
01410_00001.ppm,75,55,6,5,69,49,47
01410_00002.ppm,135,75,11,6,124,68,47
01420_00000.ppm,69,55,6,5,62,50,47
01420_00001.ppm,61,50,5,5,55,44,47
01456_00000_47.ppm,143,99,12,8,130,91,47
01456_00001_47.ppm,94,58,8,5,85,53,47
01456_00002_47.ppm,108,70,9,6,98,64,47
01476_00000.ppm,164,104,14,9,150,94,47
01476_00001.ppm,84,67,7,6,77,61,47
01476_00002.ppm,71,54,6,5,64,49,47
01596_00000.ppm,69,51,6,5,63,46,47
01596_00001.ppm,93,61,8,5,84,56,47
01596_00002.ppm,108,73,9,6,98,66,47
01614_00000.ppm,74,60,6,5,68,55,47
01614_00001.ppm,79,55,7,5,71,49,47
01614_00002.ppm,95,71,8,6,87,65,47
01690_00000_47.ppm,84,45,7,5,76,39,47
01690_00001_47.ppm,96,49,8,5,87,44,47
01690_00002_47.ppm,135,60,11,5,123,55,47
01694_00000.ppm,130,104,11,9,119,95,47
01694_00001.ppm,135,63,11,5,124,58,47
01694_00002.ppm,133,82,11,7,121,74,47
01731_00000.ppm,187,139,16,12,171,126,47
01731_00001.ppm,135,93,11,8,123,84,47
01731_00002.ppm,106,72,9,6,97,65,47
01890_00000_47.ppm,165,111,14,9,151,101,47
01890_00001_47.ppm,165,118,14,10,151,108,47
01890_00002_47.ppm,85,52,7,5,78,47,47
00091_00000.ppm,240,111,20,9,219,101,48
00091_00001.ppm,103,70,9,6,93,64,48
00091_00002.ppm,123,88,10,7,113,81,48
00108_00000.ppm,110,84,9,7,100,77,48
00108_00001.ppm,93,69,8,6,85,63,48
00128_00000.ppm,140,97,12,8,128,89,48
00128_00001.ppm,121,79,10,7,110,72,48
00128_00002.ppm,99,60,8,5,91,55,48
01923_00000.ppm,166,140,14,12,151,127,48
01923_00001.ppm,167,121,14,10,153,110,48
01923_00002.ppm,166,116,14,10,152,106,48
00258_00000.ppm,86,58,7,5,78,53,49
00258_00001.ppm,73,49,6,5,67,44,49
00258_00002.ppm,141,68,12,6,129,61,49
00310_00000.ppm,193,116,16,10,177,106,49
00310_00001.ppm,99,64,8,5,90,58,49
00310_00002.ppm,133,76,11,6,121,69,49
00311_00000.ppm,379,153,32,13,346,140,49
00311_00001.ppm,155,121,13,10,142,111,49
00311_00002.ppm,376,203,31,17,344,185,49
00720_00000.ppm,153,127,13,11,139,115,49
00720_00001.ppm,144,107,12,9,132,97,49
00720_00002.ppm,169,142,14,12,155,129,49
00320_00000.ppm,181,141,15,12,165,128,50
00320_00001.ppm,133,97,11,8,121,89,50
00320_00002.ppm,104,73,9,6,95,66,50
00322_00000.ppm,225,170,19,14,205,155,50
00322_00001.ppm,129,87,11,7,117,79,50
00322_00002.ppm,165,112,14,9,150,103,50
00581_00000.ppm,157,110,13,9,144,100,50
00581_00001.ppm,97,67,8,6,88,60,50
00581_00002.ppm,72,51,6,5,66,46,50
00584_00000.ppm,131,91,11,8,120,83,50
00584_00001.ppm,71,48,6,5,65,42,50
00584_00002.ppm,87,59,7,5,80,54,50
00824_00000.ppm,158,112,13,9,145,102,50
00824_00001.ppm,132,94,11,8,121,85,50
00824_00002.ppm,119,85,10,7,109,77,50
00470_00000.ppm,159,235,13,20,146,214,51
00470_00001.ppm,167,216,14,18,153,197,51
00470_00002.ppm,166,229,14,19,152,209,51
00724_00000.ppm,175,457,15,38,159,418,51
00724_00001.ppm,165,457,14,38,150,418,51
00724_00002.ppm,152,464,13,39,139,424,51
00728_00000.ppm,199,252,17,21,182,230,51
00728_00001.ppm,201,272,17,23,184,248,51
00728_00002.ppm,201,261,17,22,184,239,51
00839_00000.ppm,86,189,7,16,78,173,51
00839_00001.ppm,80,170,7,14,73,155,51
00839_00002.ppm,83,188,7,16,76,171,51
00902_00000.ppm,166,244,14,20,151,223,51
00902_00001.ppm,211,314,18,26,192,288,51
00902_00002.ppm,133,201,11,17,122,183,51
01127_00000.ppm,84,111,7,9,76,102,51
01127_00001.ppm,75,99,6,8,68,91,51
01127_00002.ppm,67,88,6,7,61,81,51
01132_00000.ppm,71,105,6,9,65,95,51
01132_00001.ppm,61,93,5,8,56,84,51
01132_00002.ppm,57,84,5,7,51,76,51
01761_00000.ppm,74,112,6,9,68,102,51
01761_00001.ppm,61,88,5,7,56,81,51
01761_00002.ppm,95,141,8,12,86,129,51
01878_00000.ppm,136,203,11,17,124,185,51
01878_00001.ppm,98,142,8,12,90,130,51
01878_00002.ppm,62,91,5,8,56,82,51
00476_00000.ppm,163,235,14,20,149,214,52
00476_00001.ppm,93,133,8,11,85,122,52
00476_00002.ppm,62,88,5,7,57,81,52
00729_00000_52.ppm,196,141,16,12,180,128,52
00729_00001_52.ppm,196,112,16,9,180,103,52
00729_00002_52.ppm,194,170,16,14,177,155,52
00842_00000.ppm,110,171,9,14,101,156,52
00842_00001.ppm,105,157,9,13,95,143,52
00842_00002.ppm,107,163,9,14,98,148,52
00901_00000.ppm,127,181,11,15,116,166,52
00901_00001.ppm,156,226,13,19,142,206,52
00901_00002.ppm,202,291,17,24,185,266,52
01128_00000.ppm,115,157,10,13,104,143,52
01128_00001.ppm,109,134,9,11,100,122,52
01128_00002.ppm,109,142,9,12,99,129,52
01131_00000_52.ppm,147,131,12,11,135,120,52
01131_00001_52.ppm,147,112,12,9,135,103,52
01131_00002_52.ppm,148,93,12,8,135,85,52
01743_00000.ppm,145,207,12,17,132,189,52
01743_00001.ppm,82,118,7,10,75,108,52
01743_00002.ppm,56,80,5,7,50,73,52
01770_00000.ppm,84,127,7,11,77,116,52
01770_00001.ppm,122,193,10,16,112,177,52
01770_00002.ppm,70,105,6,9,63,96,52
01938_00000.ppm,64,96,5,8,58,88,52
01938_00001.ppm,97,147,8,12,89,135,52
01938_00002.ppm,133,202,11,17,121,184,52
00093_00000.ppm,72,71,6,6,66,64,53
00093_00001.ppm,72,70,6,6,66,64,53
00093_00002.ppm,70,69,6,6,64,63,53
00101_00000.ppm,85,69,7,6,77,63,53
00101_00001.ppm,83,79,7,7,76,71,53
00101_00002.ppm,83,83,7,7,75,75,53
00176_00000.ppm,112,115,9,10,102,105,53
00176_00001.ppm,141,155,12,13,129,141,53
00176_00002.ppm,98,97,8,8,89,89,53
00181_00000.ppm,220,231,18,19,202,211,53
00181_00001.ppm,158,155,13,13,144,141,53
00181_00002.ppm,127,127,11,11,116,116,53
00242_00000.ppm,238,108,20,9,217,98,53
00242_00001.ppm,158,82,13,7,145,75,53
00242_00002.ppm,129,70,11,6,118,63,53
00274_00000.ppm,204,145,17,12,187,133,53
00274_00001.ppm,206,189,17,16,189,172,53
00274_00002.ppm,212,153,18,13,194,140,53
00306_00000.ppm,110,84,9,7,100,77,53
00306_00001.ppm,106,82,9,7,96,74,53
00306_00002.ppm,112,98,9,8,103,90,53
00323_00000.ppm,127,123,11,10,115,112,53
00323_00001.ppm,122,119,10,10,112,108,53
00323_00002.ppm,128,120,11,10,116,109,53
00325_00000.ppm,226,235,19,20,206,215,53
00325_00001.ppm,205,188,17,16,187,171,53
00325_00002.ppm,200,207,17,17,182,190,53
00366_00000.ppm,139,140,12,12,126,127,53
00366_00001.ppm,142,143,12,12,130,130,53
00366_00002.ppm,141,141,12,12,129,129,53
00367_00000.ppm,156,155,13,13,143,141,53
00367_00001.ppm,154,155,13,13,141,142,53
00367_00002.ppm,148,144,12,12,135,131,53
00368_00000.ppm,46,43,5,5,41,38,53
00368_00001.ppm,47,44,5,5,42,39,53
00368_00002.ppm,45,45,5,5,40,40,53
00671_00000.ppm,189,181,16,15,172,165,53
00671_00001.ppm,184,179,15,15,168,163,53
00671_00002.ppm,189,184,16,15,172,168,53
00674_00000.ppm,85,112,7,9,78,102,53
00674_00001.ppm,85,116,7,10,78,105,53
00674_00002.ppm,79,118,7,10,72,107,53
00705_00000.ppm,148,83,12,7,136,75,53
00705_00001.ppm,153,85,13,7,139,77,53
00705_00002.ppm,144,81,12,7,132,74,53
00879_00000_53.ppm,110,88,9,7,100,81,53
00886_00000.ppm,159,142,13,12,146,129,53
00886_00001.ppm,140,118,12,10,127,107,53
00886_00002.ppm,148,128,12,11,136,117,53
00893_00000.ppm,236,231,20,19,216,212,53
00893_00001.ppm,187,187,16,16,170,170,53
00893_00002.ppm,194,193,16,16,177,177,53
00894_00000_53.ppm,111,91,9,8,101,82,53
00894_00001_53.ppm,112,87,9,7,103,80,53
00949_00000.ppm,103,92,9,8,94,83,53
01041_00000.ppm,97,91,8,8,89,82,53
01041_00001.ppm,96,87,8,7,88,80,53
01041_00002.ppm,95,91,8,8,86,82,53
01045_00000.ppm,148,134,12,11,136,123,53
01045_00001.ppm,136,124,11,10,124,113,53
01045_00002.ppm,129,116,11,10,117,106,53
01052_00000.ppm,104,97,9,8,95,89,53
01052_00001.ppm,95,88,8,7,86,80,53
01052_00002.ppm,86,83,7,7,78,76,53
01056_00000.ppm,100,99,8,8,92,91,53
01056_00001.ppm,107,106,9,9,98,96,53
01056_00002.ppm,111,111,9,9,102,101,53
01063_00000.ppm,200,176,17,15,182,160,53
01063_00001.ppm,169,146,14,12,154,133,53
01063_00002.ppm,184,157,15,13,168,144,53
01068_00000.ppm,132,132,11,11,121,121,53
01068_00001.ppm,132,130,11,11,121,119,53
01068_00002.ppm,130,127,11,11,119,115,53
01091_00000.ppm,94,71,8,6,85,64,53
01091_00001.ppm,95,72,8,6,86,65,53
01091_00002.ppm,94,73,8,6,86,66,53
01120_00000.ppm,184,164,15,14,168,149,53
01120_00001.ppm,179,99,15,8,163,91,53
01120_00002.ppm,168,71,14,6,153,65,53
01136_00000.ppm,88,85,7,7,81,77,53
01136_00001.ppm,82,80,7,7,75,72,53
01136_00002.ppm,69,68,6,6,62,62,53
01147_00000.ppm,73,74,6,6,66,67,53
01147_00001.ppm,75,81,6,7,69,73,53
01147_00002.ppm,81,85,7,7,73,78,53
01154_00000.ppm,110,110,9,9,101,101,53
01154_00001.ppm,111,109,9,9,102,100,53
01154_00002.ppm,112,109,9,9,103,99,53
01167_00000.ppm,182,180,15,15,167,164,53
01167_00001.ppm,188,188,16,16,172,172,53
01167_00002.ppm,195,196,16,16,179,180,53
01172_00000.ppm,321,338,27,28,293,310,53
01172_00001.ppm,356,333,30,28,325,304,53
01182_00000.ppm,241,260,20,22,221,238,53
01182_00001.ppm,239,248,20,21,219,226,53
01182_00002.ppm,238,227,20,19,218,208,53
01280_00000_53.ppm,152,148,13,12,138,136,53
01280_00001_53.ppm,230,218,19,18,211,200,53
01280_00002_53.ppm,295,194,25,16,269,177,53
01289_00000_53.ppm,182,205,15,17,167,187,53
01289_00001_53.ppm,495,321,41,27,454,294,53
01289_00002_53.ppm,516,266,43,22,473,243,53
01290_00000.ppm,133,122,11,10,122,112,53
01290_00001.ppm,91,75,8,6,82,69,53
01290_00002.ppm,235,111,20,9,215,101,53
01300_00000.ppm,194,145,16,12,178,133,53
01300_00001.ppm,135,122,11,10,123,111,53
01300_00002.ppm,151,115,13,10,138,104,53
01400_00000.ppm,302,235,25,20,276,215,53
01400_00001.ppm,148,153,12,13,136,140,53
01400_00002.ppm,109,112,9,9,100,102,53
01438_00000.ppm,154,155,13,13,141,142,53
01438_00001.ppm,145,167,12,14,132,153,53
01438_00002.ppm,141,135,12,11,129,124,53
01439_00000.ppm,97,96,8,8,89,88,53
01439_00001.ppm,134,107,11,9,123,98,53
01439_00002.ppm,147,118,12,10,135,108,53
01463_00000.ppm,301,280,25,23,276,257,53
01463_00001.ppm,368,387,31,32,337,355,53
01463_00002.ppm,333,295,28,25,305,269,53
01477_00000.ppm,47,46,5,5,42,41,53
01477_00001.ppm,131,135,11,11,120,124,53
01477_00002.ppm,151,158,13,13,138,144,53
01482_00000.ppm,344,344,29,29,314,314,53
01482_00001.ppm,196,169,16,14,179,155,53
01482_00002.ppm,171,172,14,14,157,158,53
01492_00000.ppm,184,164,15,14,169,149,53
01492_00001.ppm,144,129,12,11,131,118,53
01492_00002.ppm,100,94,8,8,91,85,53
01499_00000.ppm,91,74,8,6,82,67,53
01499_00001.ppm,97,57,8,5,88,52,53
01499_00002.ppm,63,56,5,5,58,50,53
01551_00000.ppm,92,76,8,6,84,69,53
01551_00001.ppm,104,95,9,8,95,87,53
01551_00002.ppm,119,118,10,10,109,107,53
01553_00000.ppm,184,188,15,16,168,172,53
01553_00001.ppm,117,115,10,10,106,104,53
01553_00002.ppm,85,83,7,7,77,76,53
01554_00000.ppm,252,260,21,22,230,238,53
01554_00001.ppm,179,180,15,15,164,165,53
01554_00002.ppm,124,123,10,10,114,113,53
01559_00000.ppm,191,180,16,15,174,164,53
01559_00001.ppm,151,145,13,12,137,132,53
01559_00002.ppm,123,120,10,10,113,109,53
01577_00000.ppm,324,332,27,28,296,304,53
01577_00001.ppm,142,140,12,12,129,128,53
01577_00002.ppm,181,181,15,15,165,166,53
01621_00000.ppm,116,129,10,11,105,118,53
01621_00001.ppm,88,86,7,7,81,79,53
01621_00002.ppm,212,211,18,18,194,193,53
01623_00000.ppm,88,95,7,8,81,87,53
01623_00001.ppm,68,70,6,6,62,63,53
01623_00002.ppm,58,58,5,5,53,52,53
01625_00000.ppm,168,123,14,10,154,112,53
01625_00001.ppm,223,160,19,13,203,147,53
01625_00002.ppm,361,248,30,21,330,226,53
01634_00000.ppm,85,60,7,5,77,54,53
01634_00001.ppm,440,217,37,18,403,198,53
01635_00000.ppm,99,109,8,9,91,100,53
01635_00001.ppm,63,64,5,5,57,58,53
01635_00002.ppm,76,81,6,7,69,73,53
01641_00000.ppm,123,121,10,10,112,111,53
01641_00001.ppm,128,127,11,11,116,116,53
01641_00002.ppm,129,128,11,11,117,116,53
01649_00000.ppm,122,141,10,12,112,128,53
01649_00001.ppm,117,111,10,9,107,101,53
01658_00000.ppm,98,73,8,6,90,66,53
01658_00001.ppm,120,118,10,10,109,108,53
01658_00002.ppm,94,104,8,9,86,95,53
01659_00000_53.ppm,192,160,16,13,175,147,53
01659_00001_53.ppm,128,128,11,11,116,116,53
01659_00002_53.ppm,136,119,11,10,125,109,53
01664_00000.ppm,193,141,16,12,176,129,53
01669_00000.ppm,188,182,16,15,172,166,53
01669_00001.ppm,152,136,13,11,138,124,53
01669_00002.ppm,115,129,10,11,105,118,53
01674_00000.ppm,142,105,12,9,129,95,53
01674_00001.ppm,133,97,11,8,122,88,53
01674_00002.ppm,119,111,10,9,109,101,53
01680_00000.ppm,267,176,22,15,245,160,53
01680_00001.ppm,87,87,7,7,80,80,53
01680_00002.ppm,104,111,9,9,94,101,53
01686_00000.ppm,143,121,12,10,130,110,53
01686_00001.ppm,136,115,11,10,125,105,53
01688_00000.ppm,146,146,12,12,134,134,53
01688_00001.ppm,111,97,9,8,102,89,53
01688_00002.ppm,83,72,7,6,76,65,53
01705_00000.ppm,255,263,21,22,233,240,53
01705_00001.ppm,229,214,19,18,210,195,53
01705_00002.ppm,310,254,26,21,284,232,53
01707_00000.ppm,303,303,25,25,277,277,53
01707_00001.ppm,380,243,32,20,348,222,53
01707_00002.ppm,399,156,33,13,365,143,53
01789_00000.ppm,241,236,20,20,220,216,53
01789_00001.ppm,153,156,13,13,140,142,53
01789_00002.ppm,99,103,8,9,90,93,53
01793_00000.ppm,157,153,13,13,143,139,53
01793_00001.ppm,155,128,13,11,142,116,53
01793_00002.ppm,148,106,12,9,135,97,53
00007_00000.ppm,97,60,8,5,88,54,54
00007_00001.ppm,130,76,11,6,118,70,54
00007_00002.ppm,201,120,17,10,184,110,54
00134_00000.ppm,166,134,14,11,152,122,54
00134_00001.ppm,169,120,14,10,154,110,54
00134_00002.ppm,168,100,14,8,154,91,54
00135_00000.ppm,190,117,16,10,174,106,54
00135_00001.ppm,117,70,10,6,106,63,54
00135_00002.ppm,88,61,7,5,81,55,54
00144_00000.ppm,99,67,8,6,90,60,54
00144_00001.ppm,103,60,9,5,93,54,54
00144_00002.ppm,98,69,8,6,90,62,54
00154_00000.ppm,98,61,8,5,90,56,54
00154_00001.ppm,98,67,8,6,90,61,54
00154_00002.ppm,100,62,8,5,91,56,54
00162_00000.ppm,211,151,18,13,192,138,54
00162_00001.ppm,219,145,18,12,200,133,54
00162_00002.ppm,230,136,19,11,210,125,54
00165_00000.ppm,274,175,23,15,251,159,54
00165_00001.ppm,273,156,23,13,250,143,54
00165_00002.ppm,276,143,23,12,253,130,54
00166_00000.ppm,120,97,10,8,109,88,54
00166_00001.ppm,93,70,8,6,84,64,54
00166_00002.ppm,75,57,6,5,68,52,54
00402_00000_54.ppm,55,40,5,5,50,34,54
00402_00001_54.ppm,76,51,6,5,69,46,54
00402_00002_54.ppm,117,73,10,6,106,67,54
00417_00000.ppm,132,73,11,6,120,67,54
00417_00001.ppm,93,49,8,5,84,44,54
00417_00002.ppm,80,44,7,5,72,39,54
00437_00000.ppm,108,72,9,6,99,66,54
00437_00001.ppm,109,74,9,6,100,68,54
00437_00002.ppm,111,75,9,6,101,68,54
00447_00000.ppm,100,74,8,6,91,67,54
00447_00001.ppm,100,76,8,6,91,69,54
00447_00002.ppm,106,87,9,7,97,79,54
00449_00000.ppm,183,123,15,10,168,112,54
00449_00001.ppm,181,119,15,10,166,109,54
00449_00002.ppm,181,130,15,11,165,119,54
00456_00000.ppm,392,295,33,25,359,270,54
00456_00001.ppm,211,143,18,12,193,130,54
00456_00002.ppm,143,97,12,8,130,88,54
00471_00000.ppm,202,134,17,11,184,122,54
00471_00001.ppm,204,132,17,11,187,120,54
00471_00002.ppm,207,147,17,12,189,134,54
00474_00000.ppm,379,285,32,24,346,261,54
00474_00001.ppm,155,104,13,9,141,95,54
00474_00002.ppm,107,73,9,6,97,67,54
00484_00000.ppm,115,54,10,5,104,49,54
00484_00001.ppm,105,52,9,5,96,46,54
00484_00002.ppm,129,59,11,5,117,54,54
00489_00000.ppm,117,74,10,6,106,67,54
00489_00001.ppm,116,73,10,6,106,67,54
00489_00002.ppm,112,72,9,6,102,66,54
00593_00000.ppm,148,103,12,9,136,93,54
00593_00001.ppm,154,107,13,9,141,97,54
00593_00002.ppm,153,112,13,9,140,102,54
00607_00000.ppm,133,111,11,9,122,102,54
00607_00001.ppm,134,105,11,9,123,96,54
00607_00002.ppm,135,97,11,8,124,88,54
00624_00000.ppm,140,76,12,6,128,70,54
00624_00001.ppm,127,72,11,6,115,66,54
00728_00000_54.ppm,286,191,24,16,261,174,54
00728_00001_54.ppm,290,184,24,15,266,169,54
00728_00002_54.ppm,298,180,25,15,272,165,54
00766_00000.ppm,106,32,9,5,97,26,54
00766_00001.ppm,100,32,8,5,92,26,54
00766_00002.ppm,106,32,9,5,97,27,54
00768_00000.ppm,158,79,13,7,144,71,54
00768_00001.ppm,131,69,11,6,120,62,54
00768_00002.ppm,100,53,8,5,91,48,54
01024_00000.ppm,167,139,14,12,153,126,54
01024_00001.ppm,176,139,15,12,161,126,54
01024_00002.ppm,181,128,15,11,166,117,54
01123_00000.ppm,103,76,9,6,94,69,54
01123_00001.ppm,100,70,8,6,92,63,54
01123_00002.ppm,100,68,8,6,92,62,54
01126_00000.ppm,94,60,8,5,85,55,54
01126_00001.ppm,112,67,9,6,103,60,54
01126_00002.ppm,103,63,9,5,93,57,54
01353_00000.ppm,348,211,29,18,318,193,54
01353_00001.ppm,216,134,18,11,197,122,54
01353_00002.ppm,135,94,11,8,123,86,54
01415_00000.ppm,97,70,8,6,88,64,54
01415_00001.ppm,135,107,11,9,124,97,54
01415_00002.ppm,118,87,10,7,108,79,54
01467_00000.ppm,243,93,20,8,222,84,54
01467_00001.ppm,171,62,14,5,157,56,54
01467_00002.ppm,130,60,11,5,119,55,54
01472_00000.ppm,373,268,31,22,342,245,54
01472_00001.ppm,157,109,13,9,143,100,54
01472_00002.ppm,120,83,10,7,109,76,54
01497_00000.ppm,129,87,11,7,117,80,54
01497_00001.ppm,128,96,11,8,117,88,54
01497_00002.ppm,105,60,9,5,95,55,54
01624_00000.ppm,235,182,20,15,215,166,54
01624_00001.ppm,154,108,13,9,140,99,54
01624_00002.ppm,224,151,19,13,204,138,54
01750_00000.ppm,513,183,43,15,469,168,54
01750_00001.ppm,212,141,18,12,193,128,54
01750_00002.ppm,139,92,12,8,126,83,54
01757_00000.ppm,141,83,12,7,129,76,54
01757_00001.ppm,93,64,8,5,85,59,54
01757_00002.ppm,280,164,23,14,257,150,54
01760_00000.ppm,99,60,8,5,90,54,54
01760_00001.ppm,140,80,12,7,127,72,54
01792_00000_54.ppm,202,51,17,5,184,46,54
01792_00001_54.ppm,166,44,14,5,151,38,54
01792_00002_54.ppm,105,43,9,5,96,37,54
01898_00000.ppm,288,155,24,13,264,141,54
01898_00001.ppm,120,58,10,5,109,53,54
01898_00002.ppm,136,63,11,5,124,58,54
01937_00000.ppm,232,156,19,13,213,143,54
01937_00001.ppm,97,60,8,5,88,55,54
01937_00002.ppm,133,86,11,7,121,79,54
01944_00000.ppm,155,98,13,8,142,90,54
01944_00001.ppm,121,76,10,6,110,69,54
01944_00002.ppm,99,63,8,5,91,57,54
00191_00000.ppm,99,71,8,6,91,64,55
00191_00001.ppm,97,56,8,5,89,50,55
